timestamp,machine_id,temperature_c,vibration_rms,vibration_peak,current_draw_a,current_imbalance,pressure_bar,rpm,bearing_temp_c,power_factor,failure_label,failure_type
2023-08-20 12:00:00,M003,54.49,3.031,9.077,18.94,0.04,5.338,1473.0,58.95,0.9179,0,normal
2023-08-20 13:00:00,M003,54.1,2.42,7.723,19.35,0.274,5.209,1466.0,59.86,0.9495,0,normal
2023-08-20 14:00:00,M003,56.82,2.38,8.108,19.37,0.093,5.381,1497.0,63.4,0.9352,0,normal
2023-08-20 15:00:00,M003,56.66,2.681,8.47,19.38,0.589,5.145,1512.8,67.34,0.9423,0,normal
2023-08-20 16:00:00,M003,56.65,2.663,6.937,18.95,0.029,5.271,1483.7,60.16,0.8876,0,normal
2023-08-20 17:00:00,M003,50.74,2.271,5.743,20.09,0.256,5.277,1489.9,58.92,0.943,0,normal
2023-08-20 18:00:00,M003,53.21,2.708,7.031,19.81,0.277,5.314,1483.4,58.7,0.9239,0,normal
2023-08-20 19:00:00,M003,54.91,2.46,7.534,19.68,0.004,5.215,1463.5,60.72,0.9034,0,normal
2023-08-20 20:00:00,M003,53.85,2.57,8.433,20.14,0.188,5.294,1480.1,60.82,0.9067,0,normal
2023-08-20 21:00:00,M003,55.68,2.304,6.868,19.39,0.436,5.205,1485.3,60.49,0.8891,0,normal
2023-08-20 22:00:00,M003,53.18,2.294,5.869,19.34,0.1,5.223,1505.6,63.04,0.944,0,normal
2023-08-20 23:00:00,M003,54.12,2.308,7.866,20.44,0.724,5.332,1467.2,59.87,0.9176,0,normal
2023-08-21 00:00:00,M003,53.93,2.24,6.048,18.61,0.298,5.329,1465.7,56.74,0.9421,0,normal
2023-08-21 01:00:00,M003,51.81,2.282,7.41,19.75,0.696,5.403,1486.1,56.89,0.9183,0,normal
2023-08-21 02:00:00,M003,53.82,2.448,8.369,19.96,0.056,5.451,1486.2,56.06,0.9289,0,normal
2023-08-21 03:00:00,M003,52.78,2.284,5.728,20.15,0.156,5.244,1483.3,57.72,0.8659,0,normal
2023-08-21 04:00:00,M003,56.62,2.194,6.725,19.33,0.71,5.284,1463.7,64.11,0.9223,0,normal
2023-08-21 05:00:00,M003,53.12,2.655,7.199,18.57,0.2,5.166,1491.2,57.2,0.9179,0,normal
2023-08-21 06:00:00,M003,53.69,2.218,7.575,19.79,0.459,5.049,1472.7,55.44,0.8758,0,normal
2023-08-21 07:00:00,M003,55.7,2.255,6.179,19.54,0.13,5.303,1491.3,61.76,0.9547,0,normal
2023-08-21 08:00:00,M003,55.37,2.347,7.428,19.43,0.36,5.19,1525.4,61.14,0.9026,0,normal
2023-08-21 09:00:00,M003,57.15,2.571,8.375,19.43,1.019,5.335,1476.1,61.78,0.9439,0,normal
2023-08-21 10:00:00,M003,54.62,2.636,8.36,18.87,0.157,5.243,1510.6,59.35,0.9303,0,normal
2023-08-21 11:00:00,M003,53.88,2.339,6.811,19.05,0.016,5.049,1501.5,58.37,0.8929,0,normal
2023-08-21 12:00:00,M003,54.82,2.318,7.307,19.54,0.151,5.27,1464.8,60.86,0.9191,0,normal
2023-08-21 13:00:00,M003,54.49,2.254,6.946,19.08,0.632,5.183,1490.8,57.08,0.8981,0,normal
2023-08-21 14:00:00,M003,57.81,2.455,8.365,19.27,0.081,5.323,1454.0,61.55,0.9022,0,normal
2023-08-21 15:00:00,M003,54.88,2.162,7.061,19.47,0.785,5.222,1497.4,59.09,0.8916,0,normal
2023-08-21 16:00:00,M003,52.64,2.261,5.878,19.75,0.245,5.148,1467.5,57.62,0.8853,0,normal
2023-08-21 17:00:00,M003,54.95,2.373,6.279,19.96,0.018,5.367,1514.5,61.78,0.9214,0,normal
2023-08-21 18:00:00,M003,55.42,2.257,7.589,19.19,0.083,5.142,1482.7,60.02,0.9275,0,normal
2023-08-21 19:00:00,M003,54.89,2.419,6.318,19.29,0.174,5.242,1459.9,60.51,0.9342,0,normal
2023-08-21 20:00:00,M003,53.62,2.272,6.454,18.89,0.014,5.144,1479.5,55.85,0.9768,0,normal
2023-08-21 21:00:00,M003,55.56,2.191,5.804,19.41,0.158,5.349,1480.7,61.27,0.8784,0,normal
2023-08-21 22:00:00,M003,53.58,2.302,6.384,18.99,0.093,5.132,1482.2,57.88,0.9133,0,normal
2023-08-21 23:00:00,M003,54.87,2.425,8.27,19.74,0.371,5.299,1480.6,58.04,0.9499,0,normal
2023-08-22 00:00:00,M003,57.57,2.473,6.589,19.63,0.023,5.201,1490.2,63.73,0.8904,0,normal
2023-08-22 01:00:00,M003,54.82,2.205,6.605,19.35,0.063,5.272,1493.3,55.86,0.9283,0,normal
2023-08-22 02:00:00,M003,55.64,2.802,8.357,19.31,0.206,5.315,1476.7,62.12,0.8741,0,normal
2023-08-22 03:00:00,M003,55.43,2.495,6.687,20.11,0.539,5.308,1488.8,59.07,0.9355,0,normal
2023-08-22 04:00:00,M003,56.98,2.522,6.57,19.43,0.202,5.149,1494.2,64.2,0.9214,0,normal
2023-08-22 05:00:00,M003,55.42,2.159,7.201,19.89,0.168,5.351,1468.3,58.65,0.9366,0,normal
2023-08-22 06:00:00,M003,57.87,2.255,7.217,19.03,0.078,5.324,1478.9,57.73,0.9005,0,normal
2023-08-22 07:00:00,M003,56.96,2.206,6.167,19.56,0.078,5.243,1500.3,58.46,0.9002,0,normal
2023-08-22 08:00:00,M003,53.58,2.37,7.07,18.95,0.138,5.343,1465.7,60.45,0.9223,0,normal
2023-08-22 09:00:00,M003,55.63,2.317,7.808,19.05,0.399,5.353,1497.9,55.56,0.9222,0,normal
2023-08-22 10:00:00,M003,55.48,2.237,7.318,19.08,0.12,5.389,1486.1,57.5,0.8749,0,normal
2023-08-22 11:00:00,M003,57.13,2.274,5.953,19.79,0.247,5.245,1479.0,60.5,0.9203,0,normal
2023-08-22 12:00:00,M003,54.6,3.059,10.62,19.3,0.476,5.46,1447.4,61.9,0.9458,0,normal
2023-08-22 13:00:00,M003,58.49,2.382,6.816,19.46,0.378,5.139,1479.9,61.15,0.9068,0,normal
2023-08-22 14:00:00,M003,54.9,2.362,6.519,19.89,0.278,5.152,1466.8,62.53,0.9218,0,normal
2023-08-22 15:00:00,M003,56.73,2.506,7.223,19.68,0.297,5.252,1469.3,63.38,0.928,0,normal
2023-08-22 16:00:00,M003,56.12,2.456,6.39,19.74,0.129,5.121,1477.6,63.94,0.9257,0,normal
2023-08-22 17:00:00,M003,55.07,2.365,6.288,19.16,0.388,5.456,1503.8,57.76,0.9185,0,normal
2023-08-22 18:00:00,M003,54.13,2.356,5.93,19.63,0.298,5.141,1442.5,55.42,0.9348,0,normal
2023-08-22 19:00:00,M003,55.45,2.189,6.729,18.82,0.36,5.24,1483.8,55.57,0.9315,0,normal
2023-08-22 20:00:00,M003,56.54,2.646,8.881,19.13,0.208,5.222,1469.4,61.74,0.9179,0,normal
2023-08-22 21:00:00,M003,53.55,2.217,5.639,18.77,0.2,5.374,1482.8,57.23,0.9405,0,normal
2023-08-22 22:00:00,M003,55.85,2.27,7.66,18.63,0.147,5.272,1509.9,62.96,0.9327,0,normal
2023-08-22 23:00:00,M003,52.9,2.263,6.006,19.26,0.086,5.162,1502.4,56.07,0.9033,0,normal
2023-08-23 00:00:00,M003,52.63,2.199,6.143,19.86,0.162,5.329,1484.0,61.5,0.8986,0,normal
2023-08-23 01:00:00,M003,53.51,2.159,5.584,18.98,0.177,5.385,1503.2,62.15,0.926,0,normal
2023-08-23 02:00:00,M003,54.33,2.34,6.843,20.31,0.211,5.352,1470.1,58.13,0.8963,0,normal
2023-08-23 03:00:00,M003,56.88,2.522,8.336,19.89,0.418,5.195,1479.0,57.89,0.9493,0,normal
2023-08-23 04:00:00,M003,52.16,2.336,7.387,19.18,0.243,5.282,1475.6,59.0,0.9312,0,normal
2023-08-23 05:00:00,M003,55.03,2.297,6.326,19.88,0.004,5.17,1475.0,59.76,0.871,0,normal
2023-08-23 06:00:00,M003,55.55,2.252,5.717,18.85,0.287,5.193,1499.5,56.69,0.9507,0,normal
2023-08-23 07:00:00,M003,55.03,2.502,7.457,19.28,0.537,5.264,1491.6,60.53,0.913,0,normal
2023-08-23 08:00:00,M003,53.19,2.437,8.23,19.53,0.06,5.437,1456.2,63.78,0.9223,0,normal
2023-08-23 09:00:00,M003,51.22,2.356,7.859,19.38,0.072,5.062,1466.8,58.72,0.8889,0,normal
2023-08-23 10:00:00,M003,55.19,2.248,5.911,19.58,0.211,5.299,1444.8,59.79,0.9216,0,normal
2023-08-23 11:00:00,M003,54.37,2.681,8.784,18.99,0.136,5.412,1480.9,59.39,0.9585,0,normal
2023-08-23 12:00:00,M003,54.24,2.589,9.037,19.46,0.025,5.344,1493.4,59.59,0.946,0,normal
2023-08-23 13:00:00,M003,54.82,2.173,7.19,19.99,0.563,5.192,1482.0,58.78,0.9315,0,normal
2023-08-23 14:00:00,M003,55.03,2.383,6.702,19.4,0.406,5.347,1469.8,57.13,0.9129,0,normal
2023-08-23 15:00:00,M003,53.88,2.402,7.642,19.1,0.036,5.268,1473.0,57.37,0.9235,0,normal
2023-08-23 16:00:00,M003,58.36,2.16,7.083,19.67,0.047,5.42,1487.3,64.51,0.9168,0,normal
2023-08-23 17:00:00,M003,56.23,2.291,6.688,19.52,0.202,5.376,1450.7,60.69,0.9261,0,normal
2023-08-23 18:00:00,M003,53.4,2.346,7.936,20.07,0.543,5.187,1501.2,60.98,0.9158,0,normal
2023-08-23 19:00:00,M003,53.6,2.432,6.958,18.81,0.294,5.361,1476.0,56.53,0.9006,0,normal
2023-08-23 20:00:00,M003,55.79,2.474,6.817,18.98,0.071,5.18,1505.4,62.35,0.9456,0,normal
2023-08-23 21:00:00,M003,56.33,2.239,5.882,18.88,0.149,5.179,1477.6,58.47,0.9549,0,normal
2023-08-23 22:00:00,M003,54.43,2.343,6.538,19.8,0.109,5.334,1485.3,53.55,0.9165,0,normal
2023-08-23 23:00:00,M003,55.03,2.269,6.696,19.0,0.13,5.324,1505.9,58.27,0.9075,0,normal
2023-08-24 00:00:00,M003,52.48,2.636,7.69,19.22,0.471,5.376,1467.4,58.55,0.9205,0,normal
2023-08-24 01:00:00,M003,56.66,2.353,6.448,19.9,0.02,5.374,1467.8,61.58,0.8978,0,normal
2023-08-24 02:00:00,M003,54.07,2.582,8.755,20.65,0.522,5.233,1478.3,55.29,0.8812,0,normal
2023-08-24 03:00:00,M003,57.71,2.279,5.845,19.07,0.562,5.213,1485.3,59.6,0.9087,0,normal
2023-08-24 04:00:00,M003,53.39,2.319,7.4,19.98,0.156,5.064,1461.9,60.22,0.9165,0,normal
2023-08-24 05:00:00,M003,55.25,2.298,7.332,19.44,0.013,5.353,1480.6,57.7,0.925,0,normal
2023-08-24 06:00:00,M003,58.11,2.336,6.692,17.89,0.55,5.327,1488.2,62.59,0.9037,0,normal
2023-08-24 07:00:00,M003,54.45,2.339,6.728,19.19,0.084,5.268,1457.6,60.91,0.9391,0,normal
2023-08-24 08:00:00,M003,55.95,2.259,6.637,19.35,0.161,5.27,1501.8,60.59,0.9299,0,normal
2023-08-24 09:00:00,M003,53.63,2.352,6.971,19.9,0.311,5.444,1493.5,60.91,0.9409,0,normal
2023-08-24 10:00:00,M003,53.62,2.391,6.207,17.75,0.143,5.397,1479.5,60.13,0.9263,0,normal
2023-08-24 11:00:00,M003,52.93,2.363,7.751,18.84,0.127,5.276,1497.5,56.55,0.9308,0,normal
2023-08-24 12:00:00,M003,53.62,2.289,5.926,19.78,0.32,5.268,1472.9,57.27,0.9428,0,normal
2023-08-24 13:00:00,M003,56.21,2.516,7.219,19.33,0.24,5.33,1472.8,60.76,0.9222,0,normal
2023-08-24 14:00:00,M003,55.41,2.282,7.235,19.34,0.18,5.263,1473.2,57.95,0.9139,0,normal
2023-08-24 15:00:00,M003,54.43,2.683,9.087,19.27,0.075,5.324,1470.1,60.86,0.9146,0,normal
2023-08-24 16:00:00,M003,55.51,2.267,7.034,20.11,0.374,5.34,1453.5,59.21,0.8993,0,normal
2023-08-24 17:00:00,M003,56.36,2.267,7.376,19.23,0.148,5.297,1435.5,58.98,0.9228,0,normal
2023-08-24 18:00:00,M003,53.92,2.514,7.857,19.45,0.142,5.135,1499.9,61.39,0.9135,0,normal
2023-08-24 19:00:00,M003,57.38,2.171,7.294,18.72,0.328,5.245,1472.8,65.46,0.9829,0,normal
2023-08-24 20:00:00,M003,54.34,2.275,5.776,19.46,0.105,5.217,1501.2,59.01,0.9268,0,normal
2023-08-24 21:00:00,M003,55.83,2.526,8.57,20.24,0.082,5.363,1479.4,62.39,0.9426,0,normal
2023-08-24 22:00:00,M003,53.31,2.4,8.206,19.25,0.013,5.28,1462.1,58.58,0.9299,0,normal
2023-08-24 23:00:00,M003,56.08,2.162,5.615,18.85,0.179,5.314,1501.0,60.35,0.9215,0,normal
2023-08-25 00:00:00,M003,55.8,2.795,8.775,19.59,0.075,5.133,1455.0,64.21,0.9233,0,normal
2023-08-25 01:00:00,M003,55.15,2.339,8.101,19.01,0.25,5.183,1474.9,60.43,0.8946,0,normal
2023-08-25 02:00:00,M003,53.38,2.471,8.601,19.22,0.011,5.346,1481.4,55.4,0.9383,0,normal
2023-08-25 03:00:00,M003,53.66,2.257,7.311,19.91,0.047,5.257,1493.8,60.81,0.9346,0,normal
2023-08-25 04:00:00,M003,55.3,2.251,6.026,19.82,0.096,5.429,1479.8,56.74,0.9294,0,normal
2023-08-25 05:00:00,M003,54.36,2.636,7.294,19.49,0.539,5.335,1504.6,58.09,0.9102,0,normal
2023-08-25 06:00:00,M003,51.87,2.249,7.597,19.32,0.136,5.403,1492.7,56.15,0.914,0,normal
2023-08-25 07:00:00,M003,55.86,2.195,7.193,18.83,0.592,5.293,1479.0,62.18,0.9058,0,normal
2023-08-25 08:00:00,M003,54.08,2.432,6.418,19.92,0.41,5.193,1493.2,56.1,0.9284,0,normal
2023-08-25 09:00:00,M003,57.52,2.354,8.117,18.93,0.0,5.348,1485.6,65.74,0.9114,0,normal
2023-08-25 10:00:00,M003,51.32,2.482,7.478,18.88,0.119,5.194,1500.9,54.15,0.9195,0,normal
2023-08-25 11:00:00,M003,54.83,2.206,7.062,19.2,0.214,5.239,1467.4,62.13,0.9163,0,normal
2023-08-25 12:00:00,M003,53.25,2.313,6.527,18.62,0.396,5.246,1487.8,62.91,0.9253,0,normal
2023-08-25 13:00:00,M003,54.67,2.772,8.589,19.84,0.297,5.433,1498.9,58.6,0.9192,0,normal
2023-08-25 14:00:00,M003,53.74,2.578,8.012,18.93,0.309,5.242,1471.5,56.5,0.9449,0,normal
2023-08-25 15:00:00,M003,55.12,2.337,6.22,18.94,0.263,5.262,1495.0,61.87,0.9014,0,normal
2023-08-25 16:00:00,M003,54.62,2.625,8.233,20.42,0.29,5.431,1490.2,63.29,0.9084,0,normal
2023-08-25 17:00:00,M003,55.15,2.907,7.687,20.12,0.285,5.363,1496.5,60.04,0.8972,0,normal
2023-08-25 18:00:00,M003,56.59,2.306,6.381,19.13,0.456,5.28,1492.9,60.75,0.9392,0,normal
2023-08-25 19:00:00,M003,55.39,2.462,7.924,19.48,0.14,5.385,1490.9,60.05,0.9127,0,normal
2023-08-25 20:00:00,M003,56.28,2.62,8.992,19.16,0.469,5.192,1479.5,64.82,0.9223,0,normal
2023-08-25 21:00:00,M003,53.56,2.255,7.494,19.31,0.262,5.454,1469.3,59.22,0.8912,0,normal
2023-08-25 22:00:00,M003,53.79,2.208,6.653,19.33,0.214,5.34,1480.8,57.22,0.8815,0,normal
2023-08-25 23:00:00,M003,54.79,2.329,6.011,19.72,0.027,5.186,1458.4,62.22,0.9071,0,normal
2023-08-26 00:00:00,M003,52.76,2.196,7.265,18.49,0.458,5.257,1472.2,57.47,0.9121,0,normal
2023-08-26 01:00:00,M003,56.18,2.413,7.43,19.79,0.157,5.236,1480.9,60.7,0.903,0,normal
2023-08-26 02:00:00,M003,54.45,2.263,7.505,19.17,0.359,5.291,1472.1,62.02,0.9316,0,normal
2023-08-26 03:00:00,M003,54.55,2.183,6.413,19.85,0.079,5.165,1469.9,60.38,0.9282,0,normal
2023-08-26 04:00:00,M003,54.42,2.245,6.425,19.84,0.062,5.096,1477.4,58.21,0.8992,0,normal
2023-08-26 05:00:00,M003,56.12,2.314,6.268,18.33,0.238,5.36,1477.5,61.24,0.9171,0,normal
2023-08-26 06:00:00,M003,54.53,2.338,8.083,19.15,0.073,5.155,1493.9,57.63,0.8746,0,normal
2023-08-26 07:00:00,M003,52.83,2.232,7.271,19.45,0.373,5.138,1477.6,57.47,0.9358,0,normal
2023-08-26 08:00:00,M003,54.65,2.29,7.211,19.35,0.281,5.289,1471.2,58.52,0.9337,0,normal
2023-08-26 09:00:00,M003,54.39,2.611,7.448,19.77,0.456,5.213,1516.1,62.45,0.9138,0,normal
2023-08-26 10:00:00,M003,55.37,2.248,7.476,19.34,0.26,5.219,1473.4,63.05,0.9066,0,normal
2023-08-26 11:00:00,M003,55.36,2.603,7.525,19.02,0.499,5.301,1502.0,60.32,0.9332,0,normal
2023-08-26 12:00:00,M003,56.26,2.384,7.706,20.0,0.285,5.094,1474.8,61.06,0.9133,0,normal
2023-08-26 13:00:00,M003,58.05,2.765,8.763,18.39,0.726,5.192,1473.4,62.01,0.9315,0,normal
2023-08-26 14:00:00,M003,54.82,2.694,8.331,19.02,0.533,5.357,1486.7,59.31,0.9261,0,normal
2023-08-26 15:00:00,M003,54.84,2.173,6.976,19.83,0.083,5.324,1489.3,60.02,0.9253,0,normal
2023-08-26 16:00:00,M003,56.73,2.173,7.067,20.14,0.033,5.231,1473.3,62.1,0.9266,0,normal
2023-08-26 17:00:00,M003,54.52,2.56,8.131,19.58,0.319,5.254,1505.6,59.41,0.9376,0,normal
2023-08-26 18:00:00,M003,54.47,2.579,8.899,19.7,0.897,5.163,1472.9,59.5,0.9233,0,normal
2023-08-26 19:00:00,M003,56.67,2.182,7.305,19.4,0.241,5.317,1473.7,61.23,0.9278,0,normal
2023-08-26 20:00:00,M003,53.7,2.448,7.377,19.69,0.289,5.286,1477.1,56.84,0.9403,0,normal
2023-08-26 21:00:00,M003,56.01,2.256,7.327,19.9,0.131,5.275,1471.0,64.62,0.9322,0,normal
2023-08-26 22:00:00,M003,54.96,2.226,7.168,18.17,0.518,5.434,1485.6,59.65,0.9052,0,normal
2023-08-26 23:00:00,M003,54.64,2.608,8.9,19.84,0.113,5.197,1469.7,62.46,0.9325,0,normal
2023-08-27 00:00:00,M003,57.65,2.786,8.31,19.19,0.095,5.253,1487.4,62.74,0.8999,0,normal
2023-08-27 01:00:00,M003,54.41,2.284,7.106,19.73,0.199,5.217,1452.3,57.5,0.8876,0,normal
2023-08-27 02:00:00,M003,56.16,2.439,7.074,20.12,0.156,5.438,1477.8,62.3,0.9333,0,normal
2023-08-27 03:00:00,M003,53.24,2.483,6.904,19.51,0.007,5.396,1465.2,54.4,0.9245,0,normal
2023-08-27 04:00:00,M003,55.61,2.184,5.718,20.13,0.651,5.323,1465.7,60.85,0.9096,0,normal
2023-08-27 05:00:00,M003,55.18,2.459,6.446,19.37,0.04,5.235,1469.6,58.68,0.946,0,normal
2023-08-27 06:00:00,M003,54.15,2.383,6.023,19.57,0.263,5.407,1467.5,59.2,0.9045,0,normal
2023-08-27 07:00:00,M003,55.23,2.295,5.881,19.95,0.038,5.283,1474.8,60.95,0.9084,0,normal
2023-08-27 08:00:00,M003,55.07,2.404,6.217,18.96,0.756,5.316,1481.8,62.28,0.9069,0,normal
2023-08-27 09:00:00,M003,53.1,2.722,6.968,19.46,0.238,5.207,1473.3,61.3,0.9179,0,normal
2023-08-27 10:00:00,M003,57.39,2.35,6.966,18.53,0.226,5.099,1420.0,64.85,0.9037,0,normal
2023-08-27 11:00:00,M003,58.06,2.209,7.024,18.25,0.437,5.265,1501.2,65.83,0.9285,0,normal
2023-08-27 12:00:00,M003,54.15,2.191,6.376,19.42,0.243,5.191,1499.6,56.26,0.9018,0,normal
2023-08-27 13:00:00,M003,53.33,2.393,6.643,18.92,0.703,5.345,1445.4,57.51,0.9125,0,normal
2023-08-27 14:00:00,M003,57.86,2.196,5.967,19.14,0.325,5.124,1502.9,64.64,0.9151,0,normal
2023-08-27 15:00:00,M003,55.3,2.466,6.763,18.96,0.059,5.407,1486.8,64.31,0.92,0,normal
2023-08-27 16:00:00,M003,53.46,2.154,5.791,19.28,0.045,5.323,1484.5,60.01,0.8912,0,normal
2023-08-27 17:00:00,M003,54.31,2.357,6.354,19.34,0.571,5.402,1466.1,56.47,0.9229,0,normal
2023-08-27 18:00:00,M003,55.83,2.186,7.463,18.49,0.205,5.185,1443.3,58.67,0.9478,0,normal
2023-08-27 19:00:00,M003,57.51,2.539,6.919,18.95,0.344,5.378,1472.2,62.64,0.9265,0,normal
2023-08-27 20:00:00,M003,57.47,2.562,6.924,20.19,0.036,5.308,1484.3,63.26,0.9202,0,normal
2023-08-27 21:00:00,M003,53.01,2.431,8.4,19.91,0.313,5.137,1514.7,57.07,0.9071,0,normal
2023-08-27 22:00:00,M003,56.84,2.224,7.62,19.58,0.221,5.441,1499.1,60.57,0.9532,0,normal
2023-08-27 23:00:00,M003,58.59,2.194,7.431,20.01,0.02,5.264,1474.3,65.31,0.909,0,normal
2023-08-28 00:00:00,M003,53.92,2.547,8.358,19.01,0.822,5.434,1481.3,60.06,0.9684,0,normal
2023-08-28 01:00:00,M003,54.82,2.685,9.003,18.62,0.296,5.339,1475.1,59.54,0.932,0,normal
2023-08-28 02:00:00,M003,54.63,2.73,6.869,19.13,0.476,5.313,1468.9,60.58,0.9308,0,normal
2023-08-28 03:00:00,M003,55.18,2.468,7.801,19.23,0.532,5.207,1492.1,61.29,0.9151,0,normal
2023-08-28 04:00:00,M003,53.58,2.426,6.928,19.35,0.201,5.295,1456.9,57.84,0.8973,0,normal
2023-08-28 05:00:00,M003,54.21,2.311,6.474,19.63,0.244,5.253,1476.4,61.42,0.8991,0,normal
2023-08-28 06:00:00,M003,55.69,2.348,7.339,19.43,0.56,5.493,1467.7,56.87,0.889,0,normal
2023-08-28 07:00:00,M003,55.37,2.335,8.041,19.17,0.275,5.016,1494.5,60.72,0.9366,0,normal
2023-08-28 08:00:00,M003,54.47,2.699,7.573,19.98,0.103,5.203,1477.5,62.41,0.9268,0,normal
2023-08-28 09:00:00,M003,54.39,2.278,7.223,19.74,0.119,5.21,1470.7,58.77,0.9154,0,normal
2023-08-28 10:00:00,M003,55.56,2.364,7.834,19.61,0.049,5.111,1488.9,58.37,0.9129,0,normal
2023-08-28 11:00:00,M003,56.49,2.258,6.187,20.04,0.336,5.199,1497.6,63.13,0.9254,0,normal
2023-08-28 12:00:00,M003,54.14,2.551,8.664,19.54,0.367,5.291,1465.8,55.98,0.915,0,normal
2023-08-28 13:00:00,M003,55.61,2.486,8.247,19.93,0.375,5.197,1484.0,60.52,0.9032,0,normal
2023-08-28 14:00:00,M003,56.76,2.423,6.602,18.68,0.046,5.36,1489.6,61.64,0.9042,0,normal
2023-08-28 15:00:00,M003,55.05,2.258,6.537,20.14,0.006,5.098,1455.3,57.47,0.9042,0,normal
2023-08-28 16:00:00,M003,54.29,2.5,6.938,19.33,0.075,5.295,1497.3,60.44,0.912,0,normal
2023-08-28 17:00:00,M003,53.96,2.566,8.722,19.31,0.04,5.27,1474.3,59.13,0.9116,0,normal
2023-08-28 18:00:00,M003,56.34,2.412,7.206,19.45,0.537,5.291,1459.9,61.84,0.9345,0,normal
2023-08-28 19:00:00,M003,52.8,2.161,7.134,19.61,0.28,5.128,1448.2,58.17,0.8991,0,normal
2023-08-28 20:00:00,M003,56.52,2.225,7.262,18.27,0.249,5.272,1467.6,60.37,0.9172,0,normal
2023-08-28 21:00:00,M003,54.73,2.838,8.921,19.06,0.111,5.331,1466.1,62.59,0.9078,0,normal
2023-08-28 22:00:00,M003,54.76,2.232,6.075,18.91,0.445,5.267,1499.6,60.06,0.9267,0,normal
2023-08-28 23:00:00,M003,54.6,2.244,6.953,20.26,0.333,5.258,1478.9,61.4,0.8905,0,normal
2023-08-29 00:00:00,M003,52.54,2.797,7.873,19.64,0.172,5.283,1458.2,55.5,0.9074,0,normal
2023-08-29 01:00:00,M003,55.29,2.455,6.617,19.17,0.635,5.173,1494.4,59.53,0.8866,0,normal
2023-08-29 02:00:00,M003,54.01,2.423,6.135,18.63,0.138,5.375,1515.0,56.92,0.8995,0,normal
2023-08-29 03:00:00,M003,55.01,2.53,7.525,18.01,0.161,5.436,1490.2,60.24,0.9319,0,normal
2023-08-29 04:00:00,M003,56.04,2.352,7.605,18.31,0.439,5.255,1446.4,59.92,0.9532,0,normal
2023-08-29 05:00:00,M003,55.19,2.274,7.593,19.27,0.002,5.205,1495.0,60.54,0.9211,0,normal
2023-08-29 06:00:00,M003,53.84,2.194,7.565,19.17,0.71,5.307,1493.6,59.11,0.9333,0,normal
2023-08-29 07:00:00,M003,52.86,2.368,8.097,18.98,0.496,5.27,1483.9,59.61,0.8857,0,normal
2023-08-29 08:00:00,M003,53.45,2.349,6.429,18.63,0.143,5.364,1487.2,60.45,0.9074,0,normal
2023-08-29 09:00:00,M003,52.55,2.209,5.546,19.54,0.33,5.287,1469.8,60.47,0.9393,0,normal
2023-08-29 10:00:00,M003,54.25,2.251,6.671,18.23,0.428,5.159,1487.4,58.53,0.8821,0,normal
2023-08-29 11:00:00,M003,58.27,2.464,6.672,19.72,0.094,5.252,1475.5,65.16,0.8897,0,normal
2023-08-29 12:00:00,M003,54.78,2.323,6.172,19.46,0.007,5.276,1452.4,59.15,0.9055,0,normal
2023-08-29 13:00:00,M003,53.02,2.474,6.885,19.17,0.177,5.276,1479.2,56.55,0.9464,0,normal
2023-08-29 14:00:00,M003,53.95,2.48,8.357,19.71,0.167,5.424,1469.5,59.66,0.922,0,normal
2023-08-29 15:00:00,M003,57.63,2.238,7.473,19.2,0.398,5.212,1487.6,64.6,0.9484,0,normal
2023-08-29 16:00:00,M003,55.17,2.167,6.592,20.21,0.427,5.23,1480.6,61.67,0.9217,0,normal
2023-08-29 17:00:00,M003,55.63,2.168,6.473,19.69,0.036,5.145,1487.4,59.38,0.9144,0,normal
2023-08-29 18:00:00,M003,53.46,2.204,7.632,19.62,0.141,5.302,1490.2,56.96,0.9238,0,normal
2023-08-29 19:00:00,M003,55.07,2.292,7.384,19.79,0.171,5.216,1486.4,59.42,0.9297,0,normal
2023-08-29 20:00:00,M003,54.19,2.682,7.612,18.9,0.311,5.334,1487.7,62.14,0.9232,0,normal
2023-08-29 21:00:00,M003,54.11,2.301,6.05,20.08,0.213,5.205,1471.4,58.81,0.9117,0,normal
2023-08-29 22:00:00,M003,55.01,2.472,8.565,18.83,0.348,5.202,1451.1,58.73,0.9097,0,normal
2023-08-29 23:00:00,M003,57.33,2.162,6.295,19.63,0.535,5.29,1473.0,60.15,0.9092,0,normal
2023-08-30 00:00:00,M003,56.66,2.41,6.439,19.08,0.269,5.173,1490.5,59.35,0.9227,0,normal
2023-08-30 01:00:00,M003,54.34,2.294,6.401,19.2,0.257,5.349,1500.1,63.03,0.9617,0,normal
2023-08-30 02:00:00,M003,52.38,2.26,7.731,19.38,0.05,5.247,1484.1,58.94,0.9404,0,normal
2023-08-30 03:00:00,M003,54.06,2.537,7.927,18.24,0.124,5.152,1475.3,58.73,0.9339,0,normal
2023-08-30 04:00:00,M003,56.49,2.211,5.75,19.91,0.159,5.137,1457.3,62.03,0.9148,0,normal
2023-08-30 05:00:00,M003,54.85,2.533,7.811,19.72,0.132,5.312,1499.9,59.63,0.8714,0,normal
2023-08-30 06:00:00,M003,54.96,2.191,6.24,19.51,0.086,5.202,1482.7,57.78,0.9088,0,normal
2023-08-30 07:00:00,M003,54.59,2.171,7.0,20.43,0.105,5.221,1487.5,54.76,0.9425,0,normal
